"SiteID","Date","bap","Families"
"43.31436_-74.252487","2012-07-25",8.51,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Gomphidae,Gyrinidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Lepidostomatidae,Leptohyphidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Polycentropodidae,Tabanidae,Tipulidae"
"43.31827_-74.97598","2010-07-28",7.84,"Baetidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Leptophlebiidae,Leuctridae,Nemouridae,Perlidae,Perlodidae,Philopotamidae,Simuliidae,Tipulidae"
"43.31884_-74.0151","2012-07-02",7.98,"Baetidae,Chironomidae,Corydalidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Leuctridae,Perlidae,Perlodidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"43.3305_-75.7251","2006-07-27",8.01,"Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Glossosomatidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"43.332_-75.748","2011-09-21",7.89,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psychomyiidae"
"43.33944_-75.36583","2015-08-18",8.7,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Perlodidae,Philopotamidae,Tipulidae"
"43.34111_-73.72861","1999-09-23",7.63,"Baetidae,Capniidae,Chironomidae,Corydalidae,Elmidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Perlodidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"43.34278_-75.74611","2006-07-27",8.66,"Athericidae,Baetidae,Brachycentridae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae"
"43.34639_-75.36833","2015-08-18",8.55,"Athericidae,Baetidae,Chironomidae,Elmidae,Empididae,Heptageniidae,Isonychiidae,Leuctridae,Perlidae,Perlodidae,Philopotamidae,Rhyacophilidae"
"43.35444_-74.99805","2006-08-09",8.31,"Baetidae,Chironomidae,Elmidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Leptohyphidae,Leptophlebiidae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"43.3586_-75.3881","2011-08-10",8.5,"Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Hydropsychidae,Isonychiidae,Leptohyphidae,OLIGOCHAETA,Perlidae,Perlodidae,Psephenidae,Tipulidae"
"43.36115_-74.32703","2011-08-18",8.38,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Empididae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Leuctridae,OLIGOCHAETA,Peltoperlidae,Perlodidae,Philopotamidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"43.366_-74.8927","2008-08-18",9.32,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.36972_-74.32278","2006-07-11",8.01,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Perlidae,Philopotamidae,Tipulidae"
"43.37583_-75.06805","2008-08-20",8.7,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Pteronarcidae,Tipulidae"
"43.377_-73.6157","2008-07-01",7.5,"Aeshnidae,Baetidae,Brachycentridae,Calopterygidae,Chironomidae,Corydalidae,Elmidae,Gyrinidae,Lymnaeidae,OLIGOCHAETA,Perlidae,Philopotamidae,Simuliidae"
"43.379_-73.837","2012-09-06",8.54,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Perlidae,Perlodidae,Philopotamidae,Psephenidae,Pteronarcidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.38111_-75.54723","2006-07-25",8.09,"Athericidae,Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Heptageniidae,Hydropsychidae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"43.38204_-73.36775","2008-07-01",8.3,"Baetidae,Capniidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Hydropsychidae,Leuctridae,Limnephilidae,OLIGOCHAETA,Perlidae,Perlodidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.38652_-74.93327","2011-08-16",8.73,"Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leuctridae,OLIGOCHAETA,Peltoperlidae,Polycentropodidae,Pteronarcidae,Rhyacophilidae,Sialidae,Tipulidae"
"43.38794_-75.16658","2007-09-25",7.51,"Aeshnidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Ephemeridae,Heptageniidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Ptilodactylidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.38805_-75.55695","2006-07-25",8.62,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Isonychiidae,Perlidae,Philopotamidae,Simuliidae"
"43.39841_-74.30006","2011-08-16",7.52,"Athericidae,Chironomidae,Chloroperlidae,Elmidae,Gomphidae,Heptageniidae,Hydropsychidae,Leuctridae,Peltoperlidae,Perlodidae,Philopotamidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"43.39944_-74.74055","2005-08-17",7.65,"Aeshnidae,Athericidae,Baetidae,Chironomidae,Coenagrionidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"43.4039_-73.53821","2009-08-19",8.37,"Ancylidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Tipulidae"
"43.41083_-75.09666","2013-08-20",8.31,"Athericidae,Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Odontoceridae,Perlidae,Philopotamidae,Rhyacophilidae,Simuliidae"
"43.41195_-73.725","2013-08-13",7.89,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Heptageniidae,Leptophlebiidae,OLIGOCHAETA,Perlodidae,Philopotamidae,Pteronarcidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.4163_-73.717","2004-09-08",8.06,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Hydropsychidae,Limnephilidae,OLIGOCHAETA,Pelecypoda,Perlidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.41695_-75.50369","2015-08-18",7.55,"Aeshnidae,Athericidae,Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Glossosomatidae,Gomphidae,Hydropsychidae,Isonychiidae,Pelecypoda,Perlidae,Perlodidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.4229_-73.94169","2008-07-23",8.12,"Athericidae,Baetidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,OLIGOCHAETA,Perlodidae,Philopotamidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"43.42315_-74.30125","2011-08-17",8.72,"Baetidae,Cambaridae,Chironomidae,Chloroperlidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Lepidostomatidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Philopotamidae,Polycentropodidae,Rhyacophilidae,Tipulidae"
"43.4238_-74.83596","2010-07-28",8.36,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leuctridae,Perlidae,Philopotamidae"
"43.43743_-74.8309","2010-07-28",8.02,"Chironomidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Nemouridae,Peltoperlidae,Perlodidae,Philopotamidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.43992_-74.46825","2011-08-17",8.96,"Baetidae,Brachycentridae,Chironomidae,Chloroperlidae,Cordulegastridae,Elmidae,Empididae,Heptageniidae,Lepidostomatidae,Leptophlebiidae,Nemouridae,Perlodidae,Philopotamidae,Pteronarcidae,Rhyacophilidae,Simuliidae,Tipulidae,Uenoidae"
"43.453608_-73.321613","2013-08-13",7.99,"Athericidae,Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,OLIGOCHAETA,Perlidae,Perlodidae,Polymitarcyidae,Psephenidae,Psychomyiidae,Rhyacophilidae,Tipulidae,Turbellaria"
"43.455837_-73.561823","2013-08-13",7.72,"Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,OLIGOCHAETA,Perlidae,Philopotamidae,Polycentropodidae"
"43.461_-75.597","2011-09-22",9.09,"Athericidae,Baetidae,Chironomidae,Elmidae,Ephemerellidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,Odontoceridae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.46333_-75.1725","2007-09-25",8.41,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.46361_-73.93611","2006-07-13",8.58,"Aeshnidae,Baetidae,Caenidae,Cambaridae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Ephemeridae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,OLIGOCHAETA,Peltoperlidae,Perlidae,Philopotamidae,Polycentropodidae,Psephenidae,Tipulidae"
"43.4785_-76.148756","2015-07-23",7.95,"Athericidae,Baetidae,Chironomidae,Elmidae,Hydropsychidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.48889_-74.27278","2001-09-18",8.53,"Aeshnidae,Athericidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Polycentropodidae,Psephenidae,Rhyacophilidae"
"43.49389_-75.27583","2012-07-10",8.72,"Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Helicopsychidae,Heptageniidae,Hydroptilidae,Isonychiidae,Leptohyphidae,OLIGOCHAETA,Perlidae,Philopotamidae,Polymitarcyidae,Psephenidae,Rhyacophilidae"
"43.49445_-73.81167","2001-09-20",8.9,"Aeshnidae,Athericidae,Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Leptophlebiidae,Perlidae,Philopotamidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"43.495697_-75.624192","2015-07-22",8.79,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.49889_-76.31667","2012-08-07",8.31,"Amphipoda,Baetidae,Brachycentridae,Caenidae,Chironomidae,Corydalidae,Elmidae,Empididae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Leptohyphidae,Perlidae,Philopotamidae,Polymitarcyidae,Psephenidae"
"43.501267_-76.082134","2015-07-23",7.89,"Athericidae,Caenidae,Cambaridae,Chironomidae,Corydalidae,Ephemerellidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Leuctridae,Odontoceridae,Perlidae,Psephenidae,Tabanidae,Tipulidae"
"43.503913_-75.203802","2012-07-12",8.65,"Athericidae,Baetidae,Chironomidae,Cordulegastridae,Elmidae,Ephemerellidae,Glossosomatidae,Gomphidae,Heptageniidae,Hydropsychidae,Leuctridae,Peltoperlidae,Perlidae,Perlodidae,Philopotamidae,Psephenidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"43.51222_-76.00166","1999-07-15",9.01,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Isonychiidae,Odontoceridae,Pelecypoda,Perlidae,Philopotamidae,Psephenidae"
"43.51344_-74.15853","2011-08-17",7.68,"Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Hydropsychidae,Hydroptilidae,Leuctridae,OLIGOCHAETA,Perlodidae,Pteronarcidae,Rhyacophilidae,Sialidae,Tipulidae"
"43.5175_-75.75945","2015-07-22",8.57,"Athericidae,Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Simuliidae,Tipulidae"
"43.523613_-73.509095","2013-08-13",8.27,"Aeshnidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Helicopsychidae,Heptageniidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"43.52417_-75.78722","2015-07-22",8.84,"Baetidae,Brachycentridae,Chironomidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Tipulidae"
"43.5254_-75.7867","2006-07-25",8.74,"Baetidae,Brachycentridae,Capniidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Leptophlebiidae,Perlidae,Perlodidae,Psephenidae,Tipulidae"
"43.52555_-76.01389","2006-07-25",7.98,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Glossosomatidae,Heptageniidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Rhyacophilidae,Tipulidae"
"43.52561_-75.2995","2013-08-20",8.6,"Athericidae,Baetidae,Caenidae,Chironomidae,Cordulegastridae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Pteronarcidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.52778_-75.54916","2006-07-25",8.42,"Athericidae,Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"43.52942_-75.12756","2007-09-25",8.35,"Aeshnidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.529664_-76.205867","2015-07-22",7.61,"Athericidae,Baetidae,Caenidae,Cambaridae,Chironomidae,Corydalidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Ptilodactylidae,Simuliidae,Turbellaria,Uenoidae"
"43.53111_-76.03806","2015-07-23",8.56,"Athericidae,Baetidae,Brachycentridae,Caenidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Isonychiidae,Leptophlebiidae,Perlidae,Polymitarcyidae,Psephenidae,Turbellaria"
"43.538977_-75.743845","2015-07-22",8.71,"Athericidae,Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Leptophlebiidae,Pelecypoda,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.53944_-75.205","2014-07-31",7.81,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Hydropsychidae,Lepidostomatidae,Leptophlebiidae,Perlidae,Philopotamidae,Tipulidae"
"43.54222_-75.81361","2015-07-22",8.76,"Baetidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Glossosomatidae,Heptageniidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Tipulidae,Turbellaria"
"43.54611_-75.31719","2007-09-25",7.53,"Aeshnidae,Ancylidae,Baetidae,Brachycentridae,Chironomidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Ptilodactylidae,Rhyacophilidae,Tipulidae"
"43.55_-76.09444","2015-07-23",7.68,"Athericidae,Baetidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Isonychiidae,Leptophlebiidae,Perlidae,Psephenidae,Simuliidae"
"43.55695_-73.65861","1998-08-19",7.78,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Glossosomatidae,Hydropsychidae,OLIGOCHAETA,Perlodidae,Psephenidae,Pteronarcidae,Rhyacophilidae,Tipulidae,Uenoidae"
"43.5589_-73.4715","2003-08-21",7.83,"Aeshnidae,Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Hydropsychidae,Leptoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Polycentropodidae,Simuliidae,Tipulidae"
"43.56667_-73.66","2013-08-13",8.18,"Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Leuctridae,OLIGOCHAETA,Peltoperlidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"43.56778_-74.46694","2006-07-11",8.54,"Athericidae,Baetidae,Capniidae,Chironomidae,Corydalidae,Elmidae,Empididae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"43.569359_-75.304085","2012-07-10",8.45,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,OLIGOCHAETA,Perlidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"43.57303_-75.32928","2007-09-27",7.97,"Athericidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Tipulidae"
"43.58093_-75.308849","2012-07-10",8.14,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leuctridae,Nemouridae,OLIGOCHAETA,Peltoperlidae,Perlodidae,Philopotamidae,Phryganeidae,Pteronarcidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.58556_-73.87","2001-09-20",8.98,"Athericidae,Baetidae,Chironomidae,Corydalidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.5875_-73.64167","2008-07-01",8.84,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Empididae,Glossosomatidae,Heptageniidae,Lepidostomatidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Pteronarcidae,Simuliidae,Tipulidae"
"43.59889_-75.819","2015-07-22",8.06,"Aeshnidae,Baetidae,Cambaridae,Chironomidae,Elmidae,Heptageniidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Tipulidae,Turbellaria"
"43.60162_-73.65686","2008-07-01",9.25,"Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Glossosomatidae,Goeridae,Gomphidae,Heptageniidae,Hydropsychidae,Leuctridae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Polycentropodidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.605611_-75.185978","2012-07-12",8.4,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Isonychiidae,Perlidae,Philopotamidae,Tipulidae"
"43.6125_-75.10111","2012-07-10",8.42,"Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,OLIGOCHAETA,Philopotamidae,Sialidae,Tipulidae"
"43.62259_-75.315398","2012-07-11",8.12,"Baetidae,Chironomidae,Corydalidae,Elmidae,Heptageniidae,Isonychiidae,Leptohyphidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Tipulidae"
"43.623889_-75.997229","2015-07-22",8.28,"Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leuctridae,Pelecypoda,Perlidae,Perlodidae,Philopotamidae,Psephenidae,Tipulidae"
"43.62389_-75.25833","2008-09-30",8.16,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"43.630542_-73.492534","2013-08-13",8.09,"Baetidae,Chironomidae,Elmidae,Hydropsychidae,Leuctridae,Odontoceridae,OLIGOCHAETA,Peltoperlidae,Perlidae,Perlodidae,Philopotamidae,Psephenidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"43.63528_-73.92917","2012-07-03",8.81,"Athericidae,Baetidae,Brachycentridae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Gomphidae,Heptageniidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae"
"43.63611_-76.12917","1997-08-20",8.89,"Athericidae,Baetidae,Caenidae,Cambaridae,Chironomidae,Elmidae,Empididae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptoceridae,Leptohyphidae,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tabanidae,Tipulidae,Turbellaria"
"43.64639_-76.06416","2006-07-25",8.57,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Perlidae,Psephenidae,Psychomyiidae,Tipulidae,Uenoidae"
"43.64722_-74.96361","2004-08-17",8.09,"Baetidae,Brachycentridae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Heptageniidae,Hydrophilidae,Hydropsychidae,Leuctridae,Limnephilidae,Nemouridae,OLIGOCHAETA,OSTRACODA,Perlodidae,Psychomyiidae,Rhyacophilidae,Tipulidae"
"43.66167_-73.89861","2012-09-05",8.58,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Empididae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Leptoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Tabanidae"
"43.66833_-75.35333","2002-08-27",8.38,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Chloroperlidae,Elmidae,Heptageniidae,Hydropsychidae,Lepidostomatidae,Leuctridae,OLIGOCHAETA,Pelecypoda,Peltoperlidae,Perlidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"43.67374_-73.62859","2011-08-18",8.71,"Baetidae,Cambaridae,Capniidae,Chironomidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Odontoceridae,Peltoperlidae,Philopotamidae,Polycentropodidae,Psephenidae,Pteronarcidae,Tabanidae,Tipulidae"
"43.68778_-75.21555","2014-07-31",8.57,"Ancylidae,Baetidae,Cambaridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Pelecypoda,Perlidae,Philopotamidae,Psephenidae,Ptilodactylidae,Rhyacophilidae,Simuliidae"
"43.69183_-76.14108","2015-07-22",8.04,"Amphipoda,Baetidae,Brachycentridae,Caenidae,Cambaridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptohyphidae,Perlidae,Physidae"
"43.69361_-73.98778","2006-07-12",8.41,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Simuliidae"
"43.69417_-75.40639","2002-08-27",8.81,"Athericidae,Baetidae,Caenidae,Chironomidae,Chloroperlidae,Elmidae,Empididae,Glossosomatidae,Heptageniidae,Hydroptilidae,Odontoceridae,OLIGOCHAETA,Peltoperlidae,Perlidae,Philopotamidae,Physidae,Psephenidae,Tipulidae,Turbellaria"
"43.695777_-76.052886","2015-07-22",7.58,"Athericidae,Baetidae,Caenidae,Chironomidae,Chloroperlidae,Elmidae,Ephemeridae,Gomphidae,Heptageniidae,Hydropsychidae,Leptohyphidae,Leuctridae,OLIGOCHAETA,Psephenidae,Simuliidae"
"43.7025_-74.575","2014-08-10",8.25,"Aeshnidae,Baetidae,Cambaridae,Chironomidae,Chloroperlidae,Cordulegastridae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leuctridae,Philopotamidae,Polycentropodidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.7135_-75.91555","2015-07-21",8.32,"Athericidae,Baetidae,Baetiscidae,Caenidae,Cambaridae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Pelecypoda,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.716968_-76.011089","2015-07-21",9.1,"Baetidae,Cambaridae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Pteronarcidae,Tipulidae"
"43.71722_-75.36583","2002-08-27",7.92,"Aeshnidae,Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Tipulidae"
"43.72081_-75.47881","2007-09-26",7.78,"Chironomidae,Chloroperlidae,Elmidae,Empididae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Odontoceridae,Psephenidae,Simuliidae,Tipulidae,Turbellaria"
"43.723389_-75.701389","2012-07-11",7.98,"Baetidae,Chironomidae,Corydalidae,Elmidae,Gomphidae,Hydropsychidae,Lepidostomatidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Peltoperlidae,Perlidae,Philopotamidae,Psephenidae,Ptilodactylidae,Tipulidae"
