"sample_id","coll_date","bap","WAVE","freq"
"1768",1236,"9/7/2005",7.16,"Brachycentridae",1
"1769",1236,"9/7/2005",7.16,"Philopotamidae",1
"1770",1236,"9/7/2005",7.16,"Corydalidae",2
"1771",1236,"9/7/2005",7.16,"Heptageniidae",2
"1772",1236,"9/7/2005",7.16,"Helicopsychidae",1
"1773",1236,"9/7/2005",7.16,"Hydroptilidae",1
"1774",1236,"9/7/2005",7.16,"Isonychiidae",1
"1775",1236,"9/7/2005",7.16,"Polycentropodidae",1
"1776",1248,"8/9/2005",7.01,"Brachycentridae",1
"1777",1248,"8/9/2005",7.01,"Philopotamidae",1
"1778",1248,"8/9/2005",7.01,"Hydroptilidae",2
"1779",1248,"8/9/2005",7.01,"Perlidae",1
"1780",1248,"8/9/2005",7.01,"Rhyacophilidae",1
"1781",1248,"8/9/2005",7.01,"Ephemerellidae",1
"1782",1248,"8/9/2005",7.01,"Heptageniidae",1
"1783",1249,"8/10/2005",8.46,"Philopotamidae",2
"1784",1249,"8/10/2005",8.46,"Psephenidae",1
"1785",1249,"8/10/2005",8.46,"Ephemerellidae",1
"1786",1249,"8/10/2005",8.46,"Heptageniidae",3
"1787",1249,"8/10/2005",8.46,"Leptohyphidae",1
"1788",1251,"8/10/2005",8.7,"Perlidae",2
"1789",1251,"8/10/2005",8.7,"Brachycentridae",2
"1790",1251,"8/10/2005",8.7,"Isonychiidae",1
"1791",1251,"8/10/2005",8.7,"Psephenidae",1
"1792",1251,"8/10/2005",8.7,"Heptageniidae",2
"1793",1251,"8/10/2005",8.7,"Leptohyphidae",1
"1794",1253,"8/9/2005",8.68,"Brachycentridae",1
"1795",1253,"8/9/2005",8.68,"Philopotamidae",1
"1796",1253,"8/9/2005",8.68,"Corydalidae",1
"1797",1253,"8/9/2005",8.68,"Isonychiidae",1
"1798",1253,"8/9/2005",8.68,"Hydroptilidae",1
"1799",1253,"8/9/2005",8.68,"Ephemerellidae",1
"1800",1253,"8/9/2005",8.68,"Heptageniidae",1
"1801",1254,"8/9/2005",8.96,"Philopotamidae",1
"1802",1254,"8/9/2005",8.96,"Hydroptilidae",1
"1803",1254,"8/9/2005",8.96,"Brachycentridae",1
"1804",1254,"8/9/2005",8.96,"Perlidae",1
"1805",1254,"8/9/2005",8.96,"Heptageniidae",1
"1806",1254,"8/9/2005",8.96,"Leptohyphidae",1
"1807",1261,"9/13/2005",7.7,"Caenidae",1
"1808",1261,"9/13/2005",7.7,"Philopotamidae",1
"1809",1261,"9/13/2005",7.7,"Psephenidae",1
"1810",1261,"9/13/2005",7.7,"Heptageniidae",2
"1811",1261,"9/13/2005",7.7,"Leptophlebiidae",1
"1812",1263,"9/13/2005",7,"Perlidae",1
"1813",1263,"9/13/2005",7,"Philopotamidae",1
"1814",1263,"9/13/2005",7,"Corydalidae",1
"1815",1263,"9/13/2005",7,"Psephenidae",1
"1816",1263,"9/13/2005",7,"Odontoceridae",1
"1817",1263,"9/13/2005",7,"Pteronarcidae",1
"1818",1263,"9/13/2005",7,"Rhyacophilidae",1
"1819",1263,"9/13/2005",7,"Heptageniidae",1
"1820",1263,"9/13/2005",7,"Ephemerellidae",1
"1821",1264,"9/13/2005",8.79,"Perlidae",2
"1822",1264,"9/13/2005",8.79,"Athericidae",1
"1823",1264,"9/13/2005",8.79,"Philopotamidae",1
"1824",1264,"9/13/2005",8.79,"Ephemerellidae",1
"1825",1264,"9/13/2005",8.79,"Isonychiidae",1
"1826",1264,"9/13/2005",8.79,"Gomphidae",1
"1827",1264,"9/13/2005",8.79,"Lepidostomatidae",1
"1828",1264,"9/13/2005",8.79,"Heptageniidae",1
"1829",1264,"9/13/2005",8.79,"Corydalidae",1
"1830",1264,"9/13/2005",8.79,"Rhyacophilidae",1
"1831",1264,"9/13/2005",8.79,"Leptophlebiidae",1
"1832",1266,"9/13/2005",8.7,"Caenidae",1
"1833",1266,"9/13/2005",8.7,"Philopotamidae",1
"1834",1266,"9/13/2005",8.7,"Helicopsychidae",1
"1835",1266,"9/13/2005",8.7,"Isonychiidae",1
"1836",1266,"9/13/2005",8.7,"Leuctridae",1
"1837",1266,"9/13/2005",8.7,"Corydalidae",1
"1838",1266,"9/13/2005",8.7,"Psephenidae",1
"1839",1266,"9/13/2005",8.7,"Heptageniidae",2
"1840",1266,"9/13/2005",8.7,"Gomphidae",1
"1841",1266,"9/13/2005",8.7,"Perlidae",1
"1842",1270,"7/7/2005",5.18,"Philopotamidae",1
"1843",1270,"7/7/2005",5.18,"Corydalidae",1
"1844",1274,"7/7/2005",7.11,"Philopotamidae",1
"1845",1274,"7/7/2005",7.11,"Isonychiidae",1
"1846",1274,"7/7/2005",7.11,"Leuctridae",1
"1847",1274,"7/7/2005",7.11,"Corydalidae",1
"1848",1274,"7/7/2005",7.11,"Perlidae",1
"1849",1274,"7/7/2005",7.11,"Psephenidae",1
"1850",1274,"7/7/2005",7.11,"Heptageniidae",1
"1851",1277,"7/6/2005",4.27,"Corydalidae",1
"1852",1277,"7/6/2005",4.27,"Hydroptilidae",1
"1853",1583,"9/20/2006",7.5,"Perlidae",2
"1854",1583,"9/20/2006",7.5,"Philopotamidae",1
"1855",1583,"9/20/2006",7.5,"Heptageniidae",2
"1856",1583,"9/20/2006",7.5,"Isonychiidae",1
"1857",1583,"9/20/2006",7.5,"Psephenidae",1
"1858",1583,"9/20/2006",7.5,"Capniidae",1
"1859",1593,"8/9/2006",8.31,"Perlidae",2
"1860",1593,"8/9/2006",8.31,"Philopotamidae",2
"1861",1593,"8/9/2006",8.31,"Heptageniidae",2
"1862",1593,"8/9/2006",8.31,"Glossosomatidae",1
"1863",1593,"8/9/2006",8.31,"Leptophlebiidae",1
"1864",1593,"8/9/2006",8.31,"Psephenidae",1
"1865",1593,"8/9/2006",8.31,"Odontoceridae",1
"1866",1593,"8/9/2006",8.31,"Leptohyphidae",1
"1867",1594,"8/9/2006",7.94,"Perlidae",1
"1868",1594,"8/9/2006",7.94,"Philopotamidae",2
"1869",1594,"8/9/2006",7.94,"Corydalidae",1
"1870",1594,"8/9/2006",7.94,"Isonychiidae",1
"1871",1594,"8/9/2006",7.94,"Polycentropodidae",1
"1872",1594,"8/9/2006",7.94,"Heptageniidae",2
"1873",1596,"8/9/2006",9.15,"Athericidae",1
"1874",1596,"8/9/2006",9.15,"Caenidae",1
"1875",1596,"8/9/2006",9.15,"Philopotamidae",2
"1876",1596,"8/9/2006",9.15,"Ephemerellidae",1
"1877",1596,"8/9/2006",9.15,"Isonychiidae",1
"1878",1596,"8/9/2006",9.15,"Heptageniidae",3
"1879",1596,"8/9/2006",9.15,"Corydalidae",1
"1880",1596,"8/9/2006",9.15,"Perlidae",1
"1881",1596,"8/9/2006",9.15,"Psephenidae",1
"1882",1596,"8/9/2006",9.15,"Rhyacophilidae",1
"1883",1597,"8/9/2006",8.62,"Caenidae",1
"1884",1597,"8/9/2006",8.62,"Philopotamidae",1
"1885",1597,"8/9/2006",8.62,"Ephemerellidae",2
"1886",1597,"8/9/2006",8.62,"Polymitarcyidae",1
"1887",1597,"8/9/2006",8.62,"Isonychiidae",1
"1888",1597,"8/9/2006",8.62,"Heptageniidae",2
"1889",1597,"8/9/2006",8.62,"Perlidae",1
"1890",1597,"8/9/2006",8.62,"Psephenidae",1
"1891",1598,"8/9/2006",8.77,"Philopotamidae",1
"1892",1598,"8/9/2006",8.77,"Corydalidae",1
"1893",1598,"8/9/2006",8.77,"Psephenidae",1
"1894",1598,"8/9/2006",8.77,"Isonychiidae",1
"1895",1598,"8/9/2006",8.77,"Heptageniidae",4
"1896",1598,"8/9/2006",8.77,"Perlidae",1
"1897",1598,"8/9/2006",8.77,"Polycentropodidae",1
"1898",1599,"8/9/2006",7.57,"Perlidae",2
"1899",1599,"8/9/2006",7.57,"Philopotamidae",1
"1900",1599,"8/9/2006",7.57,"Isonychiidae",1
"1901",1599,"8/9/2006",7.57,"Psephenidae",1
"1902",1599,"8/9/2006",7.57,"Ephemerellidae",1
"1903",1599,"8/9/2006",7.57,"Heptageniidae",1
"1904",1629,"8/4/2004",8.49,"Perlidae",2
"1905",1629,"8/4/2004",8.49,"Athericidae",1
"1906",1629,"8/4/2004",8.49,"Brachycentridae",1
"1907",1629,"8/4/2004",8.49,"Philopotamidae",1
"1908",1629,"8/4/2004",8.49,"Heptageniidae",2
"1909",1629,"8/4/2004",8.49,"Isonychiidae",1
"1910",1629,"8/4/2004",8.49,"Corydalidae",1
"1911",1629,"8/4/2004",8.49,"Rhyacophilidae",1
"1912",1629,"8/4/2004",8.49,"Ephemerellidae",1
"1913",1631,"8/4/2004",7.56,"Athericidae",1
"1914",1631,"8/4/2004",7.56,"Brachycentridae",1
"1915",1631,"8/4/2004",7.56,"Philopotamidae",1
"1916",1631,"8/4/2004",7.56,"Heptageniidae",1
"1917",1631,"8/4/2004",7.56,"Isonychiidae",1
"1918",1631,"8/4/2004",7.56,"Perlidae",1
"1919",1631,"8/4/2004",7.56,"Odontoceridae",1
"1920",1631,"8/4/2004",7.56,"Ephemerellidae",1
"1921",1631,"8/4/2004",7.56,"Gomphidae",1
"1922",1633,"8/3/2004",8.4,"Perlidae",2
"1923",1633,"8/3/2004",8.4,"Philopotamidae",1
"1924",1633,"8/3/2004",8.4,"Heptageniidae",3
"1925",1633,"8/3/2004",8.4,"Glossosomatidae",1
"1926",1633,"8/3/2004",8.4,"Helicopsychidae",1
"1927",1633,"8/3/2004",8.4,"Isonychiidae",1
"1928",1633,"8/3/2004",8.4,"Lepidostomatidae",1
"1929",1633,"8/3/2004",8.4,"Corydalidae",1
"1930",1633,"8/3/2004",8.4,"Psephenidae",1
"1931",1633,"8/3/2004",8.4,"Rhyacophilidae",1
"1932",1633,"8/3/2004",8.4,"Gomphidae",1
"1933",1636,"8/3/2004",3.86,"Philopotamidae",1
"1934",1636,"8/3/2004",3.86,"Corydalidae",1
"1935",1638,"8/3/2004",5.82,"Perlidae",1
"1936",1638,"8/3/2004",5.82,"Philopotamidae",1
"1937",1638,"8/3/2004",5.82,"Corydalidae",1
"1938",1638,"8/3/2004",5.82,"Heptageniidae",1
"1939",1639,"8/4/2004",8.81,"Perlidae",3
"1940",1639,"8/4/2004",8.81,"Brachycentridae",1
"1941",1639,"8/4/2004",8.81,"Philopotamidae",1
"1942",1639,"8/4/2004",8.81,"Heptageniidae",1
"1943",1639,"8/4/2004",8.81,"Glossosomatidae",1
"1944",1639,"8/4/2004",8.81,"Isonychiidae",1
"1945",1639,"8/4/2004",8.81,"Lepidostomatidae",1
"1946",1639,"8/4/2004",8.81,"Corydalidae",1
"1947",1639,"8/4/2004",8.81,"Psephenidae",1
"1948",1639,"8/4/2004",8.81,"Odontoceridae",1
"1949",1639,"8/4/2004",8.81,"Rhyacophilidae",1
"1950",1639,"8/4/2004",8.81,"Ephemerellidae",1
"1951",1639,"8/4/2004",8.81,"Gomphidae",1
"1952",1641,"8/4/2004",8.22,"Brachycentridae",1
"1953",1641,"8/4/2004",8.22,"Heptageniidae",2
"1954",1641,"8/4/2004",8.22,"Isonychiidae",1
"1955",1641,"8/4/2004",8.22,"Lepidostomatidae",1
"1956",1641,"8/4/2004",8.22,"Perlidae",1
"1957",1641,"8/4/2004",8.22,"Psephenidae",1
"1958",1641,"8/4/2004",8.22,"Rhyacophilidae",1
"1959",1641,"8/4/2004",8.22,"Ephemerellidae",1
"1960",1641,"8/4/2004",8.22,"Gomphidae",1
"1961",1643,"9/15/2004",5.13,"Perlidae",2
"1962",1643,"9/15/2004",5.13,"Psephenidae",1
"1963",1643,"9/15/2004",5.13,"Rhyacophilidae",1
"1964",1644,"9/16/2004",6.77,"Isonychiidae",1
"1965",1644,"9/16/2004",6.77,"Psephenidae",1
"1966",1644,"9/16/2004",6.77,"Heptageniidae",2
"1967",1644,"9/16/2004",6.77,"Capniidae",1
"1968",1645,"9/16/2004",6.31,"Perlidae",1
"1969",1645,"9/16/2004",6.31,"Athericidae",1
"1970",1645,"9/16/2004",6.31,"Isonychiidae",1
"1971",1645,"9/16/2004",6.31,"Heptageniidae",1
"1972",1645,"9/16/2004",6.31,"Gomphidae",1
"1973",1649,"9/15/2004",6.21,"Athericidae",1
"1974",1649,"9/15/2004",6.21,"Caenidae",1
"1975",1649,"9/15/2004",6.21,"Isonychiidae",1
"1976",1649,"9/15/2004",6.21,"Psephenidae",1
"1977",1649,"9/15/2004",6.21,"Heptageniidae",1
"1978",1649,"9/15/2004",6.21,"Gomphidae",1
"1979",1650,"9/15/2004",7.63,"Perlidae",1
"1980",1650,"9/15/2004",7.63,"Philopotamidae",1
"1981",1650,"9/15/2004",7.63,"Isonychiidae",1
"1982",1650,"9/15/2004",7.63,"Corydalidae",1
"1983",1650,"9/15/2004",7.63,"Odontoceridae",1
"1984",1650,"9/15/2004",7.63,"Rhyacophilidae",1
"1985",1650,"9/15/2004",7.63,"Heptageniidae",3
"1986",1653,"9/14/2004",6.07,"Heptageniidae",1
"1987",1655,"9/14/2004",7.34,"Athericidae",1
"1988",1655,"9/14/2004",7.34,"Heptageniidae",3
"1989",1655,"9/14/2004",7.34,"Psephenidae",1
"1990",1657,"9/16/2004",6.97,"Athericidae",1
"1991",1657,"9/16/2004",6.97,"Philopotamidae",1
"1992",1657,"9/16/2004",6.97,"Ephemerellidae",1
"1993",1657,"9/16/2004",6.97,"Isonychiidae",1
"1994",1657,"9/16/2004",6.97,"Heptageniidae",2
"1995",1658,"9/14/2004",6.09,"Philopotamidae",1
"1996",1658,"9/14/2004",6.09,"Helicopsychidae",1
"1997",1658,"9/14/2004",6.09,"Corydalidae",1
"1998",1658,"9/14/2004",6.09,"Psephenidae",1
"1999",1658,"9/14/2004",6.09,"Heptageniidae",1
"2000",1677,"7/22/2004",7.39,"Perlidae",1
"2001",1677,"7/22/2004",7.39,"Brachycentridae",1
"2002",1677,"7/22/2004",7.39,"Caenidae",1
"2003",1677,"7/22/2004",7.39,"Philopotamidae",2
"2004",1677,"7/22/2004",7.39,"Isonychiidae",1
"2005",1677,"7/22/2004",7.39,"Corydalidae",1
"2006",1677,"7/22/2004",7.39,"Psephenidae",1
"2007",1677,"7/22/2004",7.39,"Ephemerellidae",1
"2008",1687,"7/21/2004",7.73,"Brachycentridae",1
"2009",1687,"7/21/2004",7.73,"Philopotamidae",1
"2010",1687,"7/21/2004",7.73,"Heptageniidae",3
"2011",1687,"7/21/2004",7.73,"Isonychiidae",1
"2012",1687,"7/21/2004",7.73,"Perlidae",1
"2013",1687,"7/21/2004",7.73,"Psephenidae",1
"2014",1688,"7/21/2004",7.78,"Perlidae",2
"2015",1688,"7/21/2004",7.78,"Philopotamidae",2
"2016",1688,"7/21/2004",7.78,"Ephemerellidae",2
"2017",1688,"7/21/2004",7.78,"Heptageniidae",1
"2018",1688,"7/21/2004",7.78,"Glossosomatidae",1
"2019",1688,"7/21/2004",7.78,"Isonychiidae",1
"2020",1699,"7/21/2004",6.33,"Brachycentridae",1
"2021",1699,"7/21/2004",6.33,"Philopotamidae",1
"2022",1699,"7/21/2004",6.33,"Isonychiidae",1
"2023",1699,"7/21/2004",6.33,"Heptageniidae",1
"2024",1702,"7/20/2004",8.53,"Athericidae",1
"2025",1702,"7/20/2004",8.53,"Philopotamidae",1
"2026",1702,"7/20/2004",8.53,"Ephemerellidae",2
"2027",1702,"7/20/2004",8.53,"Heptageniidae",3
"2028",1702,"7/20/2004",8.53,"Hydroptilidae",1
"2029",1702,"7/20/2004",8.53,"Brachycentridae",1
"2030",1702,"7/20/2004",8.53,"Corydalidae",1
"2031",1702,"7/20/2004",8.53,"Rhyacophilidae",1
"2032",1702,"7/20/2004",8.53,"Leuctridae",1
"2033",1702,"7/20/2004",8.53,"Perlidae",1
"2034",1705,"7/20/2004",6.44,"Caenidae",1
"2035",1705,"7/20/2004",6.44,"Ephemerellidae",1
"2036",1706,"7/20/2004",4.01,"Philopotamidae",1
"2037",1707,"7/20/2004",7.39,"Perlidae",2
"2038",1707,"7/20/2004",7.39,"Philopotamidae",1
"2039",1707,"7/20/2004",7.39,"Helicopsychidae",1
"2040",1707,"7/20/2004",7.39,"Isonychiidae",1
"2041",1707,"7/20/2004",7.39,"Psephenidae",1
"2042",1707,"7/20/2004",7.39,"Odontoceridae",1
"2043",1707,"7/20/2004",7.39,"Heptageniidae",1
"2044",1707,"7/20/2004",7.39,"Corydalidae",1
"2045",1707,"7/20/2004",7.39,"Ephemerellidae",1
"2046",1708,"7/21/2004",7.86,"Athericidae",1
"2047",1708,"7/21/2004",7.86,"Brachycentridae",1
"2048",1708,"7/21/2004",7.86,"Philopotamidae",2
"2049",1708,"7/21/2004",7.86,"Isonychiidae",1
"2050",1708,"7/21/2004",7.86,"Perlidae",1
"2051",1708,"7/21/2004",7.86,"Rhyacophilidae",1
"2052",1708,"7/21/2004",7.86,"Ephemerellidae",2
"2053",1709,"7/22/2004",7.84,"Brachycentridae",1
"2054",1709,"7/22/2004",7.84,"Caenidae",1
"2055",1709,"7/22/2004",7.84,"Leptophlebiidae",1
"2056",1709,"7/22/2004",7.84,"Psephenidae",2
"2057",1709,"7/22/2004",7.84,"Hydroptilidae",1
"2058",1709,"7/22/2004",7.84,"Isonychiidae",1
"2059",1709,"7/22/2004",7.84,"Uenoidae",1
"2060",1709,"7/22/2004",7.84,"Corydalidae",1
"2061",1709,"7/22/2004",7.84,"Heptageniidae",1
"2062",1709,"7/22/2004",7.84,"Leptohyphidae",1
"2063",1710,"7/20/2004",6.26,"Philopotamidae",1
"2064",1710,"7/20/2004",6.26,"Psephenidae",1
"2065",1710,"7/20/2004",6.26,"Hydroptilidae",1
"2066",1711,"9/14/2004",4.04,"Psephenidae",1
"2067",1714,"8/10/2004",6.07,"Heptageniidae",1
"2068",1714,"8/10/2004",6.07,"Polycentropodidae",1
"2069",1717,"8/10/2004",5.41,"Hydroptilidae",1
"2070",1717,"8/10/2004",5.41,"Isonychiidae",1
"2071",1717,"8/10/2004",5.41,"Heptageniidae",1
"2072",1718,"8/11/2004",2.66,"Caenidae",1
"2073",1722,"9/14/2004",4.91,"Psephenidae",2
"2074",1722,"9/14/2004",4.91,"Heptageniidae",1
"2075",1723,"8/3/2004",7.15,"Perlidae",3
"2076",1723,"8/3/2004",7.15,"Philopotamidae",1
"2077",1723,"8/3/2004",7.15,"Psephenidae",2
"2078",1723,"8/3/2004",7.15,"Glossosomatidae",1
"2079",1723,"8/3/2004",7.15,"Leuctridae",1
"2080",1723,"8/3/2004",7.15,"Corydalidae",1
"2081",1723,"8/3/2004",7.15,"Rhyacophilidae",1
"2082",1723,"8/3/2004",7.15,"Peltoperlidae",1
"2083",1723,"8/3/2004",7.15,"Gomphidae",1
"2084",1724,"8/4/2004",6.06,"Perlidae",1
"2085",1724,"8/4/2004",6.06,"Philopotamidae",1
"2086",1724,"8/4/2004",6.06,"Heptageniidae",2
"2087",1724,"8/4/2004",6.06,"Corydalidae",1
"2088",1724,"8/4/2004",6.06,"Psephenidae",1
"2089",1727,"9/7/2004",8.31,"Perlidae",2
"2090",1727,"9/7/2004",8.31,"Philopotamidae",1
"2091",1727,"9/7/2004",8.31,"Helicopsychidae",1
"2092",1727,"9/7/2004",8.31,"Hydroptilidae",1
"2093",1727,"9/7/2004",8.31,"Lepidostomatidae",1
"2094",1727,"9/7/2004",8.31,"Corydalidae",1
"2095",1727,"9/7/2004",8.31,"Chloroperlidae",1
"2096",1727,"9/7/2004",8.31,"Gomphidae",1
"2097",1727,"9/7/2004",8.31,"Rhyacophilidae",1
"2098",1730,"9/7/2004",6.44,"Philopotamidae",2
"2099",1730,"9/7/2004",6.44,"Heptageniidae",1
"2100",1737,"9/8/2004",8.06,"Perlidae",1
"2101",1737,"9/8/2004",8.06,"Rhyacophilidae",1
"2102",1737,"9/8/2004",8.06,"Ephemerellidae",1
"2103",1737,"9/8/2004",8.06,"Chloroperlidae",1
"2104",1758,"7/21/2004",7.84,"Perlidae",2
"2105",1758,"7/21/2004",7.84,"Philopotamidae",1
"2106",1758,"7/21/2004",7.84,"Ephemerellidae",2
"2107",1758,"7/21/2004",7.84,"Heptageniidae",1
"2108",1758,"7/21/2004",7.84,"Isonychiidae",1
"2109",1758,"7/21/2004",7.84,"Lepidostomatidae",1
"2110",1758,"7/21/2004",7.84,"Psephenidae",1
"2111",1760,"7/21/2004",6.47,"Athericidae",1
"2112",1760,"7/21/2004",6.47,"Caenidae",1
"2113",1760,"7/21/2004",6.47,"Philopotamidae",1
"2114",1760,"7/21/2004",6.47,"Isonychiidae",1
"2115",1760,"7/21/2004",6.47,"Corydalidae",1
"2116",1760,"7/21/2004",6.47,"Psephenidae",1
"2117",1760,"7/21/2004",6.47,"Gomphidae",1
"2118",1805,"9/4/2002",8.51,"Perlidae",2
"2119",1805,"9/4/2002",8.51,"Athericidae",1
"2120",1805,"9/4/2002",8.51,"Philopotamidae",1
"2121",1805,"9/4/2002",8.51,"Corydalidae",1
"2122",1805,"9/4/2002",8.51,"Heptageniidae",3
"2123",1805,"9/4/2002",8.51,"Hydroptilidae",1
"2124",1805,"9/4/2002",8.51,"Isonychiidae",1
"2125",1805,"9/4/2002",8.51,"Polycentropodidae",1
"2126",1805,"9/4/2002",8.51,"Leptohyphidae",1
"2127",1808,"9/4/2002",7.15,"Perlidae",2
"2128",1808,"9/4/2002",7.15,"Brachycentridae",1
"2129",1808,"9/4/2002",7.15,"Philopotamidae",1
"2130",1808,"9/4/2002",7.15,"Corydalidae",1
"2131",1808,"9/4/2002",7.15,"Heptageniidae",3
"2132",1808,"9/4/2002",7.15,"Isonychiidae",1
"2133",1808,"9/4/2002",7.15,"Hydroptilidae",1
"2134",1809,"7/16/2002",7.83,"Philopotamidae",1
"2135",1809,"7/16/2002",7.83,"Leuctridae",1
"2136",1809,"7/16/2002",7.83,"Leptophlebiidae",1
"2137",1809,"7/16/2002",7.83,"Polycentropodidae",1
"2138",1809,"7/16/2002",7.83,"Rhyacophilidae",1
"2139",1809,"7/16/2002",7.83,"Nemouridae",1
"2140",1810,"7/16/2002",5.64,"Corydalidae",1
"2141",1810,"7/16/2002",5.64,"Heptageniidae",1
"2142",1810,"7/16/2002",5.64,"Leptophlebiidae",1
"2143",1811,"7/16/2002",5.36,"Psephenidae",1
"2144",1811,"7/16/2002",5.36,"Heptageniidae",2
"2145",1814,"7/16/2002",5.66,"Psephenidae",1
"2146",1814,"7/16/2002",5.66,"Corydalidae",1
"2147",1814,"7/16/2002",5.66,"Heptageniidae",1
"2148",1814,"7/16/2002",5.66,"Leptohyphidae",1
"2149",1819,"9/18/2002",7.13,"Perlidae",2
"2150",1819,"9/18/2002",7.13,"Philopotamidae",1
"2151",1819,"9/18/2002",7.13,"Ephemerellidae",1
"2152",1819,"9/18/2002",7.13,"Helicopsychidae",1
"2153",1819,"9/18/2002",7.13,"Corydalidae",1
"2154",1819,"9/18/2002",7.13,"Heptageniidae",1
"2155",1826,"8/6/2002",7.2,"Athericidae",1
"2156",1826,"8/6/2002",7.2,"Philopotamidae",1
"2157",1826,"8/6/2002",7.2,"Leptohyphidae",1
"2158",1833,"7/17/2002",6.53,"Philopotamidae",1
"2159",1833,"7/17/2002",6.53,"Hydroptilidae",1
"2160",1833,"7/17/2002",6.53,"Psephenidae",1
"2161",1836,"7/17/2002",6.46,"Philopotamidae",1
"2162",1836,"7/17/2002",6.46,"Psephenidae",1
"2163",1836,"7/17/2002",6.46,"Heptageniidae",3
"2164",1842,"8/5/2002",5.33,"Heptageniidae",1
"2165",1844,"7/3/2002",8.36,"Brachycentridae",1
"2166",1844,"7/3/2002",8.36,"Caenidae",1
"2167",1844,"7/3/2002",8.36,"Philopotamidae",1
"2168",1844,"7/3/2002",8.36,"Isonychiidae",1
"2169",1844,"7/3/2002",8.36,"Heptageniidae",2
"2170",1844,"7/3/2002",8.36,"Corydalidae",1
"2171",1844,"7/3/2002",8.36,"Psephenidae",1
"2172",1844,"7/3/2002",8.36,"Ephemerellidae",2
"2173",1844,"7/3/2002",8.36,"Leptohyphidae",1
"2174",1844,"7/3/2002",8.36,"Perlidae",1
"2175",1845,"7/3/2002",8.45,"Perlidae",1
"2176",1845,"7/3/2002",8.45,"Caenidae",1
"2177",1845,"7/3/2002",8.45,"Polycentropodidae",1
"2178",1845,"7/3/2002",8.45,"Psephenidae",1
"2179",1845,"7/3/2002",8.45,"Ephemerellidae",3
"2180",1845,"7/3/2002",8.45,"Heptageniidae",1
"2181",1845,"7/3/2002",8.45,"Gomphidae",1
"2182",1845,"7/3/2002",8.45,"Philopotamidae",1
"2183",1854,"7/1/2002",7.16,"Hydroptilidae",1
"2184",1854,"7/1/2002",7.16,"Psephenidae",1
"2185",1854,"7/1/2002",7.16,"Ephemerellidae",1
"2186",1860,"8/27/2002",7.63,"Caenidae",1
"2187",1860,"8/27/2002",7.63,"Philopotamidae",2
"2188",1860,"8/27/2002",7.63,"Ephemeridae",1
"2189",1860,"8/27/2002",7.63,"Helicopsychidae",1
"2190",1860,"8/27/2002",7.63,"Isonychiidae",1
"2191",1860,"8/27/2002",7.63,"Psephenidae",1
"2192",1860,"8/27/2002",7.63,"Heptageniidae",2
"2193",1861,"8/28/2002",4.47,"Philopotamidae",1
"2194",1862,"8/28/2002",6.56,"Perlidae",2
"2195",1862,"8/28/2002",6.56,"Athericidae",1
"2196",1862,"8/28/2002",6.56,"Philopotamidae",1
"2197",1862,"8/28/2002",6.56,"Psephenidae",1
"2198",1862,"8/28/2002",6.56,"Heptageniidae",2
"2199",1862,"8/28/2002",6.56,"Corydalidae",1
"2200",1862,"8/28/2002",6.56,"Gomphidae",1
"2201",1863,"8/27/2002",7.08,"Athericidae",1
"2202",1863,"8/27/2002",7.08,"Philopotamidae",1
"2203",1863,"8/27/2002",7.08,"Corydalidae",1
"2204",1863,"8/27/2002",7.08,"Heptageniidae",2
"2205",1863,"8/27/2002",7.08,"Peltoperlidae",1
"2206",1863,"8/27/2002",7.08,"Chloroperlidae",1
"2207",1864,"8/28/2002",6.33,"Perlidae",1
"2208",1864,"8/28/2002",6.33,"Baetiscidae",1
"2209",1864,"8/28/2002",6.33,"Philopotamidae",1
"2210",1864,"8/28/2002",6.33,"Corydalidae",1
"2211",1864,"8/28/2002",6.33,"Heptageniidae",1
"2212",1872,"8/28/2002",6.96,"Philopotamidae",1
"2213",1872,"8/28/2002",6.96,"Corydalidae",1
"2214",1872,"8/28/2002",6.96,"Heptageniidae",1
"2215",1888,"8/28/2002",7.2,"Philopotamidae",3
"2216",1888,"8/28/2002",7.2,"Polycentropodidae",1
"2217",1888,"8/28/2002",7.2,"Corydalidae",1
"2218",1888,"8/28/2002",7.2,"Perlidae",1
"2219",1888,"8/28/2002",7.2,"Heptageniidae",1
"2220",1890,"8/26/2002",5.4,"Philopotamidae",1
"2221",1894,"8/27/2002",8.38,"Perlidae",1
"2222",1894,"8/27/2002",8.38,"Athericidae",1
"2223",1894,"8/27/2002",8.38,"Brachycentridae",1
"2224",1894,"8/27/2002",8.38,"Philopotamidae",1
"2225",1894,"8/27/2002",8.38,"Heptageniidae",2
"2226",1894,"8/27/2002",8.38,"Lepidostomatidae",1
"2227",1894,"8/27/2002",8.38,"Leuctridae",1
"2228",1894,"8/27/2002",8.38,"Rhyacophilidae",1
"2229",1894,"8/27/2002",8.38,"Peltoperlidae",1
"2230",1894,"8/27/2002",8.38,"Chloroperlidae",1
"2231",1895,"9/10/2002",5.43,"Perlidae",2
"2232",1895,"9/10/2002",5.43,"Philopotamidae",1
"2233",1895,"9/10/2002",5.43,"Isonychiidae",1
"2234",1895,"9/10/2002",5.43,"Corydalidae",1
"2235",1895,"9/10/2002",5.43,"Peltoperlidae",1
"2236",1897,"9/11/2002",3.9,"Philopotamidae",1
"2237",1897,"9/11/2002",3.9,"Psephenidae",1
